n:1 mse_avg:11.21 mse_y:14.42 mse_u:4.01 mse_v:5.53 psnr_avg:37.64 psnr_y:36.54 psnr_u:42.10 psnr_v:40.70 
n:36 mse_avg:1490.22 mse_y:2105.93 mse_u:346.99 mse_v:170.62 psnr_avg:16.40 psnr_y:14.90 psnr_u:22.73 psnr_v:25.81 
n:37 mse_avg:5.07 mse_y:5.89 mse_u:4.65 mse_v:2.18 psnr_avg:41.08 psnr_y:40.43 psnr_u:41.46 psnr_v:44.74 
n:38 mse_avg:1506.69 mse_y:2163.68 mse_u:283.65 mse_v:101.74 psnr_avg:16.35 psnr_y:14.78 psnr_u:23.60 psnr_v:28.06 
n:39 mse_avg:839.23 mse_y:1161.94 mse_u:286.43 mse_v:101.18 psnr_avg:18.89 psnr_y:17.48 psnr_u:23.56 psnr_v:28.08 
n:40 mse_avg:1171.88 mse_y:1621.97 mse_u:385.00 mse_v:158.40 psnr_avg:17.44 psnr_y:16.03 psnr_u:22.28 psnr_v:26.13 
n:41 mse_avg:2.68 mse_y:2.92 mse_u:2.48 mse_v:1.90 psnr_avg:43.85 psnr_y:43.47 psnr_u:44.19 psnr_v:45.33 
n:42 mse_avg:811.98 mse_y:1132.06 mse_u:224.70 mse_v:118.93 psnr_avg:19.04 psnr_y:17.59 psnr_u:24.61 psnr_v:27.38 
n:43 mse_avg:933.53 mse_y:1288.65 mse_u:305.24 mse_v:141.35 psnr_avg:18.43 psnr_y:17.03 psnr_u:23.28 psnr_v:26.63 
n:44 mse_avg:1163.96 mse_y:1590.41 mse_u:371.42 mse_v:250.66 psnr_avg:17.47 psnr_y:16.12 psnr_u:22.43 psnr_v:24.14 
n:45 mse_avg:4.64 mse_y:4.85 mse_u:4.99 mse_v:3.44 psnr_avg:41.47 psnr_y:41.28 psnr_u:41.15 psnr_v:42.77 
n:46 mse_avg:1287.44 mse_y:1551.44 mse_u:593.84 mse_v:925.07 psnr_avg:17.03 psnr_y:16.22 psnr_u:20.39 psnr_v:18.47 
n:47 mse_avg:764.08 mse_y:1036.46 mse_u:281.56 mse_v:157.04 psnr_avg:19.30 psnr_y:17.98 psnr_u:23.64 psnr_v:26.17 
n:48 mse_avg:1218.52 mse_y:1634.60 mse_u:472.57 mse_v:300.17 psnr_avg:17.27 psnr_y:16.00 psnr_u:21.39 psnr_v:23.36 
n:49 mse_avg:5.98 mse_y:6.01 mse_u:7.86 mse_v:3.95 psnr_avg:40.37 psnr_y:40.34 psnr_u:39.18 psnr_v:42.16 
n:50 mse_avg:1876.42 mse_y:2421.02 mse_u:786.42 mse_v:788.02 psnr_avg:15.40 psnr_y:14.29 psnr_u:19.17 psnr_v:19.17 
n:51 mse_avg:652.51 mse_y:893.69 mse_u:172.75 mse_v:167.57 psnr_avg:19.98 psnr_y:18.62 psnr_u:25.76 psnr_v:25.89 
n:52 mse_avg:1515.31 mse_y:2028.81 mse_u:613.17 mse_v:363.47 psnr_avg:16.33 psnr_y:15.06 psnr_u:20.26 psnr_v:22.53 
n:53 mse_avg:3.38 mse_y:3.77 mse_u:3.84 mse_v:1.36 psnr_avg:42.84 psnr_y:42.37 psnr_u:42.29 psnr_v:46.80 
n:54 mse_avg:996.99 mse_y:1408.93 mse_u:323.19 mse_v:23.03 psnr_avg:18.14 psnr_y:16.64 psnr_u:23.04 psnr_v:34.51 
n:55 mse_avg:1263.20 mse_y:1794.27 mse_u:377.50 mse_v:24.64 psnr_avg:17.12 psnr_y:15.59 psnr_u:22.36 psnr_v:34.21 
n:56 mse_avg:3451.99 mse_y:4819.76 mse_u:1295.17 mse_v:137.69 psnr_avg:12.75 psnr_y:11.30 psnr_u:17.01 psnr_v:26.74 
n:57 mse_avg:3.32 mse_y:3.66 mse_u:3.72 mse_v:1.51 psnr_avg:42.93 psnr_y:42.49 psnr_u:42.42 psnr_v:46.33 
n:58 mse_avg:557.82 mse_y:756.66 mse_u:260.61 mse_v:59.69 psnr_avg:20.67 psnr_y:19.34 psnr_u:23.97 psnr_v:30.37 
n:59 mse_avg:1757.31 mse_y:2446.18 mse_u:509.20 mse_v:249.95 psnr_avg:15.68 psnr_y:14.25 psnr_u:21.06 psnr_v:24.15 
n:60 mse_avg:1408.45 mse_y:1936.60 mse_u:623.29 mse_v:81.03 psnr_avg:16.64 psnr_y:15.26 psnr_u:20.18 psnr_v:29.04 
n:61 mse_avg:5.53 mse_y:6.25 mse_u:5.94 mse_v:2.27 psnr_avg:40.70 psnr_y:40.17 psnr_u:40.39 psnr_v:44.57 
n:62 mse_avg:1303.25 mse_y:1824.29 mse_u:444.27 mse_v:78.04 psnr_avg:16.98 psnr_y:15.52 psnr_u:21.65 psnr_v:29.21 
n:63 mse_avg:1993.56 mse_y:2883.67 mse_u:297.81 mse_v:128.89 psnr_avg:15.13 psnr_y:13.53 psnr_u:23.39 psnr_v:27.03 
n:64 mse_avg:2474.59 mse_y:3582.86 mse_u:395.78 mse_v:120.32 psnr_avg:14.20 psnr_y:12.59 psnr_u:22.16 psnr_v:27.33 
n:65 mse_avg:4.89 mse_y:5.39 mse_u:6.21 mse_v:1.56 psnr_avg:41.24 psnr_y:40.81 psnr_u:40.20 psnr_v:46.21 
n:66 mse_avg:2053.86 mse_y:2928.67 mse_u:578.45 mse_v:30.01 psnr_avg:15.01 psnr_y:13.46 psnr_u:20.51 psnr_v:33.36 
n:67 mse_avg:2792.31 mse_y:4073.53 mse_u:428.48 mse_v:31.25 psnr_avg:13.67 psnr_y:12.03 psnr_u:21.81 psnr_v:33.18 
n:68 mse_avg:2141.73 mse_y:3073.54 mse_u:531.78 mse_v:24.42 psnr_avg:14.82 psnr_y:13.25 psnr_u:20.87 psnr_v:34.25 
n:69 mse_avg:10.36 mse_y:12.10 mse_u:11.92 mse_v:1.82 psnr_avg:37.98 psnr_y:37.30 psnr_u:37.37 psnr_v:45.53 
n:70 mse_avg:2520.05 mse_y:3677.31 mse_u:380.73 mse_v:30.37 psnr_avg:14.12 psnr_y:12.48 psnr_u:22.32 psnr_v:33.31 
n:71 mse_avg:1088.05 mse_y:1538.29 mse_u:337.22 mse_v:37.93 psnr_avg:17.76 psnr_y:16.26 psnr_u:22.85 psnr_v:32.34 
n:72 mse_avg:1587.78 mse_y:2254.15 mse_u:461.12 mse_v:48.93 psnr_avg:16.12 psnr_y:14.60 psnr_u:21.49 psnr_v:31.24 
n:73 mse_avg:2.69 mse_y:2.76 mse_u:3.36 mse_v:1.74 psnr_avg:43.84 psnr_y:43.73 psnr_u:42.87 psnr_v:45.73 
n:74 mse_avg:1132.33 mse_y:1574.52 mse_u:368.52 mse_v:127.36 psnr_avg:17.59 psnr_y:16.16 psnr_u:22.47 psnr_v:27.08 
n:75 mse_avg:1403.38 mse_y:1953.47 mse_u:461.67 mse_v:144.70 psnr_avg:16.66 psnr_y:15.22 psnr_u:21.49 psnr_v:26.53 
n:76 mse_avg:2620.54 mse_y:3261.17 mse_u:710.41 mse_v:1968.12 psnr_avg:13.95 psnr_y:13.00 psnr_u:19.62 psnr_v:15.19 
n:77 mse_avg:7.48 mse_y:6.84 mse_u:10.24 mse_v:7.26 psnr_avg:39.39 psnr_y:39.78 psnr_u:38.03 psnr_v:39.52 
n:78 mse_avg:1090.01 mse_y:1396.22 mse_u:409.84 mse_v:545.34 psnr_avg:17.76 psnr_y:16.68 psnr_u:22.00 psnr_v:20.76 
n:79 mse_avg:1487.78 mse_y:1893.79 mse_u:303.38 mse_v:1048.14 psnr_avg:16.41 psnr_y:15.36 psnr_u:23.31 psnr_v:17.93 
n:80 mse_avg:1580.11 mse_y:2180.04 mse_u:292.41 mse_v:468.08 psnr_avg:16.14 psnr_y:14.75 psnr_u:23.47 psnr_v:21.43 
n:81 mse_avg:4.87 mse_y:5.46 mse_u:5.32 mse_v:2.05 psnr_avg:41.26 psnr_y:40.76 psnr_u:40.87 psnr_v:45.01 
n:82 mse_avg:2644.21 mse_y:3329.33 mse_u:930.90 mse_v:1617.05 psnr_avg:13.91 psnr_y:12.91 psnr_u:18.44 psnr_v:16.04 
n:83 mse_avg:1462.50 mse_y:2069.03 mse_u:466.46 mse_v:32.42 psnr_avg:16.48 psnr_y:14.97 psnr_u:21.44 psnr_v:33.02 
n:84 mse_avg:2562.91 mse_y:3642.38 mse_u:735.09 mse_v:72.88 psnr_avg:14.04 psnr_y:12.52 psnr_u:19.47 psnr_v:29.50 
n:85 mse_avg:1.23 mse_y:1.27 mse_u:1.39 mse_v:0.90 psnr_avg:47.24 psnr_y:47.09 psnr_u:46.69 psnr_v:48.60 
n:86 mse_avg:344.50 mse_y:470.45 mse_u:107.11 mse_v:78.08 psnr_avg:22.76 psnr_y:21.41 psnr_u:27.83 psnr_v:29.21 
n:87 mse_avg:466.56 mse_y:640.15 mse_u:150.45 mse_v:88.30 psnr_avg:21.44 psnr_y:20.07 psnr_u:26.36 psnr_v:28.67 
n:88 mse_avg:1744.34 mse_y:2554.56 mse_u:122.69 mse_v:125.14 psnr_avg:15.71 psnr_y:14.06 psnr_u:27.24 psnr_v:27.16 
n:89 mse_avg:3.63 mse_y:4.07 mse_u:4.57 mse_v:0.91 psnr_avg:42.54 psnr_y:42.04 psnr_u:41.53 psnr_v:48.52 
n:90 mse_avg:1625.96 mse_y:2375.79 mse_u:216.15 mse_v:36.45 psnr_avg:16.02 psnr_y:14.37 psnr_u:24.78 psnr_v:32.51 
n:91 mse_avg:1588.50 mse_y:2323.84 mse_u:201.06 mse_v:34.59 psnr_avg:16.12 psnr_y:14.47 psnr_u:25.10 psnr_v:32.74 
n:92 mse_avg:3149.66 mse_y:4638.31 mse_u:185.30 mse_v:159.41 psnr_avg:13.15 psnr_y:11.47 psnr_u:25.45 psnr_v:26.11 
n:93 mse_avg:3.82 mse_y:4.28 mse_u:4.21 mse_v:1.61 psnr_avg:42.31 psnr_y:41.82 psnr_u:41.89 psnr_v:46.08 
n:94 mse_avg:1104.82 mse_y:1607.59 mse_u:138.41 mse_v:60.13 psnr_avg:17.70 psnr_y:16.07 psnr_u:26.72 psnr_v:30.34 
n:95 mse_avg:1163.69 mse_y:1598.93 mse_u:91.80 mse_v:494.58 psnr_avg:17.47 psnr_y:16.09 psnr_u:28.50 psnr_v:21.19 
n:96 mse_avg:953.18 mse_y:1300.61 mse_u:247.34 mse_v:269.27 psnr_avg:18.34 psnr_y:16.99 psnr_u:24.20 psnr_v:23.83 
n:97 mse_avg:6.55 mse_y:7.15 mse_u:7.68 mse_v:3.01 psnr_avg:39.97 psnr_y:39.59 psnr_u:39.28 psnr_v:43.34 
n:98 mse_avg:939.68 mse_y:1206.04 mse_u:303.42 mse_v:510.51 psnr_avg:18.40 psnr_y:17.32 psnr_u:23.31 psnr_v:21.05 
n:99 mse_avg:1116.33 mse_y:1547.89 mse_u:322.64 mse_v:183.78 psnr_avg:17.65 psnr_y:16.23 psnr_u:23.04 psnr_v:25.49 
n:100 mse_avg:1741.68 mse_y:2393.93 mse_u:589.47 mse_v:284.89 psnr_avg:15.72 psnr_y:14.34 psnr_u:20.43 psnr_v:23.58 
n:101 mse_avg:1.77 mse_y:1.71 mse_u:2.46 mse_v:1.31 psnr_avg:45.65 psnr_y:45.79 psnr_u:44.21 psnr_v:46.97 
n:102 mse_avg:1035.39 mse_y:1435.79 mse_u:230.74 mse_v:238.44 psnr_avg:17.98 psnr_y:16.56 psnr_u:24.50 psnr_v:24.36 
n:103 mse_avg:1335.57 mse_y:1896.08 mse_u:263.25 mse_v:165.87 psnr_avg:16.87 psnr_y:15.35 psnr_u:23.93 psnr_v:25.93 
n:104 mse_avg:1572.50 mse_y:1798.71 mse_u:252.46 mse_v:1987.73 psnr_avg:16.16 psnr_y:15.58 psnr_u:24.11 psnr_v:15.15 
n:105 mse_avg:3.84 mse_y:3.87 mse_u:4.85 mse_v:2.72 psnr_avg:42.28 psnr_y:42.25 psnr_u:41.27 psnr_v:43.78 
n:106 mse_avg:1202.49 mse_y:1681.38 mse_u:215.51 mse_v:273.91 psnr_avg:17.33 psnr_y:15.87 psnr_u:24.80 psnr_v:23.75 
n:107 mse_avg:1839.95 mse_y:2238.40 mse_u:356.84 mse_v:1729.25 psnr_avg:15.48 psnr_y:14.63 psnr_u:22.61 psnr_v:15.75 
n:108 mse_avg:1151.54 mse_y:1520.33 mse_u:343.53 mse_v:484.34 psnr_avg:17.52 psnr_y:16.31 psnr_u:22.77 psnr_v:21.28 
n:109 mse_avg:5.15 mse_y:5.21 mse_u:7.02 mse_v:3.07 psnr_avg:41.01 psnr_y:40.96 psnr_u:39.67 psnr_v:43.26 
n:110 mse_avg:1331.24 mse_y:1739.14 mse_u:374.14 mse_v:656.78 psnr_avg:16.89 psnr_y:15.73 psnr_u:22.40 psnr_v:19.96 
n:111 mse_avg:2175.88 mse_y:2979.07 mse_u:402.88 mse_v:736.14 psnr_avg:14.75 psnr_y:13.39 psnr_u:22.08 psnr_v:19.46 
n:112 mse_avg:1445.32 mse_y:2018.16 mse_u:337.08 mse_v:262.19 psnr_avg:16.53 psnr_y:15.08 psnr_u:22.85 psnr_v:23.94 
n:113 mse_avg:4.40 mse_y:4.27 mse_u:6.28 mse_v:3.03 psnr_avg:41.70 psnr_y:41.83 psnr_u:40.15 psnr_v:43.31 
n:114 mse_avg:1143.98 mse_y:1621.92 mse_u:107.62 mse_v:268.56 psnr_avg:17.55 psnr_y:16.03 psnr_u:27.81 psnr_v:23.84 
n:115 mse_avg:1304.26 mse_y:1863.26 mse_u:128.68 mse_v:243.88 psnr_avg:16.98 psnr_y:15.43 psnr_u:27.04 psnr_v:24.26 
n:116 mse_avg:1713.60 mse_y:2430.97 mse_u:185.90 mse_v:371.81 psnr_avg:15.79 psnr_y:14.27 psnr_u:25.44 psnr_v:22.43 
n:117 mse_avg:3.84 mse_y:3.81 mse_u:5.41 mse_v:2.39 psnr_avg:42.29 psnr_y:42.32 psnr_u:40.80 psnr_v:44.35 
n:118 mse_avg:1641.44 mse_y:2361.03 mse_u:100.48 mse_v:304.06 psnr_avg:15.98 psnr_y:14.40 psnr_u:28.11 psnr_v:23.30 
n:119 mse_avg:1655.09 mse_y:2362.14 mse_u:209.09 mse_v:272.85 psnr_avg:15.94 psnr_y:14.40 psnr_u:24.93 psnr_v:23.77 
n:120 mse_avg:835.38 mse_y:1174.92 mse_u:208.09 mse_v:104.55 psnr_avg:18.91 psnr_y:17.43 psnr_u:24.95 psnr_v:27.94 
n:121 mse_avg:4.26 mse_y:4.15 mse_u:6.02 mse_v:2.92 psnr_avg:41.84 psnr_y:41.95 psnr_u:40.33 psnr_v:43.48 
n:122 mse_avg:1012.66 mse_y:1383.78 mse_u:347.59 mse_v:193.21 psnr_avg:18.08 psnr_y:16.72 psnr_u:22.72 psnr_v:25.27 
n:123 mse_avg:987.85 mse_y:1319.48 mse_u:338.26 mse_v:310.94 psnr_avg:18.18 psnr_y:16.93 psnr_u:22.84 psnr_v:23.20 
n:124 mse_avg:735.71 mse_y:976.15 mse_u:334.58 mse_v:175.09 psnr_avg:19.46 psnr_y:18.24 psnr_u:22.89 psnr_v:25.70 
n:125 mse_avg:3.75 mse_y:3.58 mse_u:5.64 mse_v:2.53 psnr_avg:42.39 psnr_y:42.59 psnr_u:40.62 psnr_v:44.09 
n:126 mse_avg:730.48 mse_y:962.19 mse_u:351.14 mse_v:182.97 psnr_avg:19.49 psnr_y:18.30 psnr_u:22.68 psnr_v:25.51 
n:127 mse_avg:880.75 mse_y:1146.16 mse_u:397.10 mse_v:302.77 psnr_avg:18.68 psnr_y:17.54 psnr_u:22.14 psnr_v:23.32 
n:128 mse_avg:880.36 mse_y:1172.55 mse_u:343.62 mse_v:248.35 psnr_avg:18.68 psnr_y:17.44 psnr_u:22.77 psnr_v:24.18 
n:129 mse_avg:5.81 mse_y:5.45 mse_u:9.47 mse_v:3.56 psnr_avg:40.49 psnr_y:40.76 psnr_u:38.37 psnr_v:42.62 
n:130 mse_avg:584.44 mse_y:760.05 mse_u:284.84 mse_v:181.62 psnr_avg:20.46 psnr_y:19.32 psnr_u:23.58 psnr_v:25.54 
n:131 mse_avg:728.79 mse_y:955.33 mse_u:241.87 mse_v:309.55 psnr_avg:19.50 psnr_y:18.33 psnr_u:24.30 psnr_v:23.22 
n:132 mse_avg:557.56 mse_y:746.84 mse_u:211.91 mse_v:146.07 psnr_avg:20.67 psnr_y:19.40 psnr_u:24.87 psnr_v:26.49 
n:133 mse_avg:3.96 mse_y:4.09 mse_u:4.93 mse_v:2.52 psnr_avg:42.15 psnr_y:42.02 psnr_u:41.21 psnr_v:44.12 
n:134 mse_avg:521.94 mse_y:725.77 mse_u:93.27 mse_v:135.29 psnr_avg:20.95 psnr_y:19.52 psnr_u:28.43 psnr_v:26.82 
n:135 mse_avg:1550.37 mse_y:2210.16 mse_u:253.38 mse_v:208.21 psnr_avg:16.23 psnr_y:14.69 psnr_u:24.09 psnr_v:24.95 
n:136 mse_avg:816.43 mse_y:1096.22 mse_u:386.06 mse_v:127.67 psnr_avg:19.01 psnr_y:17.73 psnr_u:22.26 psnr_v:27.07 
n:137 mse_avg:3.71 mse_y:3.75 mse_u:5.27 mse_v:1.98 psnr_avg:42.43 psnr_y:42.39 psnr_u:40.91 psnr_v:45.16 
n:138 mse_avg:1287.66 mse_y:1820.92 mse_u:295.39 mse_v:146.89 psnr_avg:17.03 psnr_y:15.53 psnr_u:23.43 psnr_v:26.46 
n:139 mse_avg:960.29 mse_y:1332.22 mse_u:238.95 mse_v:193.86 psnr_avg:18.31 psnr_y:16.89 psnr_u:24.35 psnr_v:25.26 
n:140 mse_avg:741.61 mse_y:1023.33 mse_u:252.48 mse_v:103.90 psnr_avg:19.43 psnr_y:18.03 psnr_u:24.11 psnr_v:27.96 
n:141 mse_avg:2.80 mse_y:2.77 mse_u:4.00 mse_v:1.69 psnr_avg:43.66 psnr_y:43.70 psnr_u:42.11 psnr_v:45.86 
n:142 mse_avg:668.96 mse_y:921.59 mse_u:235.59 mse_v:91.80 psnr_avg:19.88 psnr_y:18.49 psnr_u:24.41 psnr_v:28.50 
n:143 mse_avg:1115.11 mse_y:1569.26 mse_u:274.39 mse_v:139.25 psnr_avg:17.66 psnr_y:16.17 psnr_u:23.75 psnr_v:26.69 
n:144 mse_avg:1213.88 mse_y:1741.67 mse_u:201.30 mse_v:115.29 psnr_avg:17.29 psnr_y:15.72 psnr_u:25.09 psnr_v:27.51 
n:145 mse_avg:3.14 mse_y:3.13 mse_u:4.32 mse_v:1.98 psnr_avg:43.16 psnr_y:43.17 psnr_u:41.78 psnr_v:45.16 
n:146 mse_avg:606.07 mse_y:844.85 mse_u:175.21 mse_v:81.80 psnr_avg:20.31 psnr_y:18.86 psnr_u:25.70 psnr_v:29.00 
n:147 mse_avg:1693.32 mse_y:2426.28 mse_u:247.18 mse_v:207.64 psnr_avg:15.84 psnr_y:14.28 psnr_u:24.20 psnr_v:24.96 
n:148 mse_avg:754.78 mse_y:1049.07 mse_u:238.45 mse_v:93.97 psnr_avg:19.35 psnr_y:17.92 psnr_u:24.36 psnr_v:28.40 
n:149 mse_avg:4.33 mse_y:4.44 mse_u:5.99 mse_v:2.21 psnr_avg:41.77 psnr_y:41.65 psnr_u:40.36 psnr_v:44.69 
n:150 mse_avg:938.16 mse_y:1294.14 mse_u:310.52 mse_v:141.90 psnr_avg:18.41 psnr_y:17.01 psnr_u:23.21 psnr_v:26.61 
n:151 mse_avg:1691.04 mse_y:2377.25 mse_u:401.60 mse_v:235.64 psnr_avg:15.85 psnr_y:14.37 psnr_u:22.09 psnr_v:24.41 
n:152 mse_avg:922.75 mse_y:1285.59 mse_u:292.31 mse_v:101.85 psnr_avg:18.48 psnr_y:17.04 psnr_u:23.47 psnr_v:28.05 
n:153 mse_avg:3.53 mse_y:3.63 mse_u:4.95 mse_v:1.70 psnr_avg:42.66 psnr_y:42.53 psnr_u:41.19 psnr_v:45.82 
n:154 mse_avg:1896.28 mse_y:2731.32 mse_u:244.24 mse_v:208.19 psnr_avg:15.35 psnr_y:13.77 psnr_u:24.25 psnr_v:24.95 
n:155 mse_avg:914.37 mse_y:1325.80 mse_u:105.06 mse_v:77.94 psnr_avg:18.52 psnr_y:16.91 psnr_u:27.92 psnr_v:29.21 
n:156 mse_avg:714.17 mse_y:1040.18 mse_u:88.96 mse_v:35.34 psnr_avg:19.59 psnr_y:17.96 psnr_u:28.64 psnr_v:32.65 
n:157 mse_avg:2.08 mse_y:2.15 mse_u:2.65 mse_v:1.23 psnr_avg:44.96 psnr_y:44.81 psnr_u:43.91 psnr_v:47.22 
n:158 mse_avg:1630.39 mse_y:2382.30 mse_u:73.01 mse_v:180.12 psnr_avg:16.01 psnr_y:14.36 psnr_u:29.50 psnr_v:25.58 
n:159 mse_avg:1215.50 mse_y:1764.76 mse_u:88.32 mse_v:145.67 psnr_avg:17.28 psnr_y:15.66 psnr_u:28.67 psnr_v:26.50 
n:160 mse_avg:1703.68 mse_y:2476.54 mse_u:79.40 mse_v:236.50 psnr_avg:15.82 psnr_y:14.19 psnr_u:29.13 psnr_v:24.39 
n:161 mse_avg:3.30 mse_y:3.45 mse_u:3.92 mse_v:2.11 psnr_avg:42.94 psnr_y:42.76 psnr_u:42.20 psnr_v:44.88 
n:162 mse_avg:598.82 mse_y:861.38 mse_u:76.02 mse_v:71.40 psnr_avg:20.36 psnr_y:18.78 psnr_u:29.32 psnr_v:29.59 
n:163 mse_avg:1529.56 mse_y:2209.66 mse_u:135.53 mse_v:203.20 psnr_avg:16.29 psnr_y:14.69 psnr_u:26.81 psnr_v:25.05 
n:164 mse_avg:711.38 mse_y:867.17 mse_u:148.33 mse_v:651.24 psnr_avg:19.61 psnr_y:18.75 psnr_u:26.42 psnr_v:19.99 
n:165 mse_avg:2.70 mse_y:2.83 mse_u:3.40 mse_v:1.48 psnr_avg:43.82 psnr_y:43.62 psnr_u:42.82 psnr_v:46.42 
